date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,South Florida State,W,10-3,10,3,7,win,20230128_iaga,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 1,home,Polk State,W,11-6,11,6,5,win,20230201_ewy0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 3,home,Lake-Sumter State,W,5-3,5,3,2,win,20230203_tbd5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 4,home,South Florida State,W,4-3,4,3,1,win,20230204_4gnh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 4,home,South Florida State,W,3-1,3,1,2,win,20230204_7utq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 6,home,Hillsborough,W,7-5,7,5,2,win,20230206_up4v,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 10,home,Florida State Jacksonville,W,14-13,14,13,1,win,20230210_odhb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 15,home,Hillsborough,W,9-0,9,0,9,win,20230215_bc2x,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 22,home,Tallahassee,W,10-2,10,2,8,win,20230222_8mey,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Feb 27,home,Florida State Jacksonville,W,14-2,14,2,12,win,20230227_bs1o,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Mar 19,home,Daytona State,W,4-2,4,2,2,win,20230319_0n4x,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Apr 8,home,Daytona State,W,6-1,6,1,5,win,20230408_ty7a,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Apr 24,home,Central Florida,W,12-1,12,1,11,win,20230424_mks1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
Apr 26,home,Central Florida,W,11-3,11,3,8,win,20230426_708r,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Santa Fe,santafecollege,caseyodelloccu,Casey O'Dell
