date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 4,home,Kishwaukee,W,7-3,7,3,4,win,20240304_9doq,2,0,1,,,,1,2,,,,,,,1,0,,,,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Mar 9,home,Lakeland,W,11-1,11,1,10,win,20240309_k6jz,3,0,2,1,,,4,,,,,1,,,3,1,,2,1,2.00,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Mar 10,home,UConn Avery Point,W,9-6,9,6,3,win,20240310_ypsn,4,1,2,,,,1,,2,,,,,,2,0,,,,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Mar 11,home,SUNY Niagara,W,6-3,6,3,3,win,20240311_l6nw,4,0,2,,,,3,,1,1,,,,,2,0,,,1,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Mar 14,home,Minnesota State,W,13-2,13,2,11,win,20240314_cc1g,2,0,0,,,,1,,,,,,,,0,0,,1,1,1.00,2,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Mar 14,home,University of Minnesota- Morris JV,W,12-10,12,10,2,win,20240314_yznt,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Mar 29,home,Harper,W,9-1,9,1,8,win,20240329_dm1z,4,2,2,,,1,2,,1,,,,,,5,1,,,1,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Apr 5,home,Milwaukee Area Tech,W,8-7,8,7,1,win,20240405_vp2p,2,0,1,,,,0,2,,,,,,,1,0,,,,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Apr 6,home,Elgin,W,8-6,8,6,2,win,20240406_otot,4,0,1,,,,0,,1,,,,,,1,0,,1,,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Apr 16,home,Prairie State,W,9-8,9,8,1,win,20240416_p96p,3,0,0,,,,1,,,,,,1,,0,0,,,3,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Apr 20,home,Oakton,W,7-3,7,3,4,win,20240420_r7np,2,0,0,,,,0,1,1,,,,,,0,0,,,,,3,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Apr 22,home,Prairie State,W,13-8,13,8,5,win,20240422_lmx4,2,0,1,,,,1,,1,,,1,,,1,0,,,,,3,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Apr 23,home,Moraine Valley,W,9-4,9,4,5,win,20240423_syc0,1,2,0,,,,0,3,1,,,,,,0,0,,,,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
Apr 30,home,Kennedy-King,W,19-3,19,3,16,win,20240430_f0c9,4,1,3,,,,2,,,1,,1,,,3,0,,,1,,5,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
May 1,home,Black Hawk,W,7-4,7,4,3,win,20240501_9qtk,2,0,2,,,,2,,,,,,,,2,0,,,,,2,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
May 3,home,Triton,W,4-3,4,3,1,win,20240503_gcku,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
May 10,home,Joliet,W,8-3,8,3,5,win,20240510_zrif,3,0,1,,,,2,1,1,,,,,,1,0,,,,,4,2024,2023-24,div3,Waubonsee,waubonseecommunitycollege,jonnymarquezs1mj,Jonny Marquez
