date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 9,home,Glen Oaks,W,6-0,6,0,6.0,win,20220309_sna6,3,1,1,1,,,0,,1,,,,,,2,1,,,,,3,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 9,home,Century,W,4-0,4,0,4.0,win,20220309_r7uy,1,0,1,,1,,1,,,,,,,,3,1,,,,,1,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 10,home,Glen Oaks,W,3-1,3,1,2.0,win,20220310_r01o,2,1,1,1,,,0,,1,,,,,,2,1,,,,,2,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 10,home,Glen Oaks,W,13-0,13,0,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 11,home,Minnesota North College - Itasca,W,9-8,9,8,1.0,win,20220311_idte,2,1,2,,,,3,1,,,,,,,2,0,,,,,3,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 11,home,Minnesota North College - Itasca,W,8-2,8,2,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 13,home,Waubonsee,L,3-2,3,2,1.0,win,20220313_259k,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 13,home,Waubonsee,W,7-4,7,4,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 14,home,Westchester,W,10-6,10,6,4.0,win,20220314_rmqw,4,0,1,,,,1,,2,,,,,,1,0,1,,,,4,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 14,home,Westchester,W,13-2,13,2,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 15,home,Herkimer,W,8-6,8,6,2.0,win,20220315_a8ny,0,1,0,,,,0,2,,,,,,1,0,0,,,,,3,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 15,home,Herkimer,W,5-1,5,1,4.0,win,20220315_z8k7,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 18,home,Potomac State,W,14-4,14,4,10.0,win,20220318_cnr2,1,2,1,1,,,2,3,,,,,,,2,1,,,,,4,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 18,home,Potomac State,L,7-4,7,4,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 19,home,Westmoreland,W,18-1,18,1,17.0,win,20220319_3mgv,2,3,1,1,,,1,,,,,1,,,2,1,,,,,3,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 19,home,Westmoreland,W,11-0,11,0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 20,home,Allegany Maryland,L,7-2,7,2,5.0,win,20220320_kg19,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 20,home,Allegany Maryland,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 24,home,Monroe CC,L,9-5,9,5,4.0,win,20220324_r4lz,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 24,home,Monroe CC,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 31,home,Erie,L,17-8,17,8,9.0,win,20220331_412p,3,0,0,,,,0,,2,,,,,,0,0,1,,,,3,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Mar 31,home,Erie,W,20-8,20,8,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
Apr 2,home,Erie,W,5-2,5,2,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,matthewferris4elh,Matthew Ferris
