date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Northwest Mississippi,L,13-5,13,5,8.0,win,20150209_ju2f,1,0,0,,,,0,,1,,,8.0,win,20150209_ju2f,,,,0,0,,,,,1,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 9,home,Northwest Mississippi,W,4-3,4,3,1.0,win,20150209_b30d,3,0,0,,,,0,,,,,1.0,win,20150209_b30d,,,,0,0,,1,2,0.50,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 12,home,Coahoma,W,7-1,7,1,6.0,win,20150212_uitl,2,1,1,,,,1,,1,,,6.0,win,20150212_uitl,,,,1,0,,,,,2,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 17,home,Jefferson (MO),W,4-0,4,0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 17,home,Jefferson (MO),L,12-4,12,4,8.0,win,20150317_ynpx,2,0,1,,,,2,1,,,,8.0,win,20150317_ynpx,,,,1,0,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 23,home,Rhodes College JV,W,13-3,13,3,10.0,win,20150323_q12t,1,1,0,,,,0,1,,,,10.0,win,20150323_q12t,,,,0,0,,,,,2,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 27,home,Chattanooga State,W,10-4,10,4,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 28,home,Chattanooga State,W,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 28,home,Chattanooga State,L,7-0,7,0,7.0,win,20150328_l1vz,0,0,0,,,,0,1,,,1,7.0,win,20150328_l1vz,,,,0,0,,,,,1,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Apr 10,home,Motlow State,W,13-5,13,5,8.0,win,20150410_dnc6,3,1,1,1,,,0,1,1,,,8.0,win,20150410_dnc6,1,,,2,1,,,,,5,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Apr 11,home,Motlow State,W,5-4,5,4,1.0,win,20150411_53tu,3,0,0,,,,0,,1,,,1.0,win,20150411_53tu,,,,0,0,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Apr 11,home,Motlow State,L,8-2,8,2,6.0,win,20150411_srru,3,0,1,,,,0,,1,,,6.0,win,20150411_srru,,,,1,0,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Apr 24,home,Dyersburg State,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Apr 25,home,Dyersburg State,L,6-3,6,3,3.0,win,20150425_b9xy,3,0,1,,,,0,1,1,,,3.0,win,20150425_b9xy,,,,1,0,,,1,,4,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Apr 25,home,Dyersburg State,L,6-5,6,5,1.0,win,20150425_5936,0,0,0,,,,0,1,,,,1.0,win,20150425_5936,,,,0,0,,,,,1,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
