date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Jefferson (MO),L,11-5,11,5,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 7,home,Jefferson (MO),L,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 8,home,Jefferson (MO),L,3-0,3,0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 8,home,Jefferson (MO),W,9-5,9,5,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 10,home,Volunteer State,L,10-8,10,8,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 10,home,Volunteer State,L,9-6,9,6,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 11,home,Volunteer State,W,12-4,12,4,8.0,win,20140311_qhcf,4,0,2,,,,1,1,,,,,,,2,0,,,1,,5,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 11,home,Volunteer State,L,6-5,6,5,1.0,win,20140311_4jfk,4,0,1,1,,,1,,,,,,,,2,1,,,2,,4,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 12,home,Columbia State,L,5-0,5,0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 12,home,Columbia State,W,12-8,12,8,4.0,win,20140312_rg2l,5,2,2,,,,1,,,,,,,,2,0,1,2,,,5,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 13,home,Columbia State,L,7-6,7,6,1.0,win,20140313_4rle,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 21,home,Illinois Valley,W,5-2,5,2,3.0,win,20140321_opbw,3,1,1,,,,0,1,,1,,,,,1,0,,1,1,1.00,4,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 22,home,Illinois Valley,W,11-4,11,4,7.0,win,20140322_55gt,5,1,2,,,,0,1,2,,1,,,1,2,0,,,1,,7,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 22,home,Olive-Harvey,W,19-3,19,3,16.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
Mar 26,home,Highland (IL),W,10-0,10,0,10.0,win,20140326_3q65,3,2,2,,,,2,1,1,,,,,,2,0,,,,,4,2014,2013-14,div3,Joliet,jolietjuniorcollege,benkirchler73rq,Ben Kirchler
